002157, 2.23,-2.16, 0.21,-0.05,-0.18, 0.99,-0.21,-0.11,-0.21
002168, 2.71,-0.56, 0.56,-0.05,-0.18, 0.99,-0.20,-0.10,-0.21
002179, 1.25, 0.14, 0.49,-0.05,-0.19, 0.97,-0.21,-0.09,-0.21
002190, 0.14, 1.88, 2.37,-0.05,-0.19, 0.97,-0.21,-0.10,-0.21
002202,-0.77, 2.30, 1.95,-0.05,-0.20, 0.98,-0.20,-0.11,-0.22
002213, 5.08, 0.49, 2.50,-0.05,-0.19, 0.97,-0.21,-0.10,-0.21
002224,11.41,-3.90, 3.34,-0.05,-0.16, 0.98,-0.21,-0.10,-0.21
002235, 7.30,-2.57, 1.18,-0.05,-0.17, 0.99,-0.21,-0.10,-0.21
002254,-1.39,-1.81,-2.02,-0.05,-0.17, 1.02,-0.19,-0.11,-0.21
002265,-2.23,-0.83,-0.28,-0.05,-0.17, 1.00,-0.21,-0.10,-0.21
002276,-3.48,-0.56,-0.49,-0.05,-0.19, 1.00,-0.21,-0.10,-0.21
002287,-5.63, 2.30,-1.39,-0.05,-0.19, 0.99,-0.20,-0.10,-0.22
002298,-4.73, 3.62,-1.95,-0.06,-0.19, 1.02,-0.21,-0.11,-0.22
002309,-0.28, 6.61,-0.70,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
002320, 0.97, 6.26,-0.56,-0.05,-0.18, 0.97,-0.21,-0.10,-0.21
002331,-0.21,-0.42,-1.11,-0.06,-0.19, 0.99,-0.21,-0.09,-0.21
002349, 5.08,-1.81, 0.56,-0.05,-0.20, 0.99,-0.19,-0.10,-0.22
002360, 2.37,-1.95, 0.00,-0.05,-0.16, 0.98,-0.20,-0.10,-0.21
002371,-4.03,-1.18,-1.60,-0.05,-0.19, 1.01,-0.21,-0.10,-0.21
002382,-4.59, 0.83,-1.25,-0.06,-0.19, 0.99,-0.21,-0.10,-0.21
002407,-0.63,-0.63,-0.90,-0.05,-0.18, 0.99,-0.20,-0.10,-0.22
002418,-1.18,-1.46,-0.77,-0.06,-0.19, 1.01,-0.21,-0.09,-0.21
002429, 1.60,-0.28, 0.14,-0.05,-0.19, 1.00,-0.21,-0.10,-0.22
002599,-3.41, 0.90,-0.56,-0.06,-0.18, 1.00,-0.21,-0.10,-0.21
002624,-0.42,-3.06,-0.35,-0.05,-0.21, 0.99,-0.20,-0.11,-0.22
002635, 1.11,-1.04,-0.49,-0.06,-0.20, 0.99,-0.21,-0.10,-0.21
002646, 2.02,-1.11,-0.14,-0.05,-0.17, 0.99,-0.21,-0.10,-0.20
002657, 1.74,-1.95,-0.14,-0.05,-0.19, 0.98,-0.21,-0.10,-0.21
002669, 1.81,-0.70, 0.35,-0.05,-0.19, 0.99,-0.20,-0.10,-0.23
002680,-0.97, 0.97,-0.14,-0.05,-0.18, 0.99,-0.21,-0.10,-0.22
002691,-1.46, 0.14,-0.28,-0.06,-0.19, 1.00,-0.21,-0.10,-0.21
002702, 2.16,-2.57, 0.14,-0.06,-0.19, 0.97,-0.21,-0.10,-0.22
002720,-2.02,-1.67,-0.56,-0.06,-0.19, 1.01,-0.19,-0.11,-0.22
002731,-5.57,-4.10,-1.81,-0.06,-0.18, 1.01,-0.21,-0.10,-0.20
002742,-2.30,-0.35, 0.21,-0.05,-0.17, 0.97,-0.21,-0.11,-0.21
002753,-6.33, 1.46,-0.83,-0.05,-0.19, 0.96,-0.22,-0.10,-0.21
002764,-0.35, 0.70, 0.42,-0.05,-0.19, 0.99,-0.21,-0.11,-0.22
002775, 3.06,-2.16, 0.63,-0.05,-0.20, 0.99,-0.21,-0.10,-0.21
002786, 4.03,-4.24, 0.49,-0.05,-0.19, 1.01,-0.22,-0.10,-0.21
002797, 4.17,-2.16, 0.77,-0.05,-0.19, 1.01,-0.20,-0.10,-0.21
002816,-2.23, 2.23, 0.28,-0.05,-0.16, 1.00,-0.20,-0.10,-0.22
002827,-1.04, 1.95, 1.11,-0.05,-0.18, 0.97,-0.20,-0.10,-0.22
002838, 2.23,-3.06, 1.46,-0.05,-0.19, 0.99,-0.20,-0.10,-0.22
002849,-0.14,-2.64, 0.49,-0.05,-0.19, 0.99,-0.20,-0.10,-0.22
002862,-2.57,-1.81,-0.28,-0.06,-0.19, 0.99,-0.20,-0.10,-0.22
002873,-0.14,-0.14, 0.56,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
002884,-0.14, 0.07, 0.63,-0.05,-0.19, 0.99,-0.21,-0.10,-0.20
002895,-2.09, 1.53, 0.00,-0.05,-0.18, 0.99,-0.21,-0.10,-0.21
002913, 1.95, 1.67, 0.35,-0.05,-0.20, 0.98,-0.20,-0.11,-0.23
002924, 2.37, 0.28,-0.35,-0.05,-0.18, 0.98,-0.21,-0.10,-0.21
002935, 1.11, 0.35,-0.90,-0.05,-0.17, 1.00,-0.21,-0.10,-0.21
002946, 0.14, 0.21,-0.70,-0.05,-0.17, 1.00,-0.21,-0.10,-0.21
002957,-1.18, 1.25, 0.07,-0.05,-0.19, 1.00,-0.20,-0.11,-0.23
002968,-2.85, 0.49,-0.07,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
002979,-3.41,-0.90,-0.77,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
002990,-0.77,-1.04,-0.49,-0.05,-0.18, 0.97,-0.22,-0.10,-0.22
003009, 1.32, 0.14, 0.42,-0.05,-0.20, 0.99,-0.20,-0.11,-0.22
003020,-0.35, 1.88, 0.07,-0.05,-0.19, 0.99,-0.20,-0.11,-0.22
003031,-1.04, 4.10, 0.14,-0.05,-0.18, 0.97,-0.20,-0.10,-0.21
003042, 1.04,-0.56, 0.07,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
003055, 1.25,-0.42, 0.07,-0.05,-0.19, 0.99,-0.21,-0.11,-0.21
003066,-1.81, 0.70,-0.49,-0.05,-0.18, 1.00,-0.21,-0.11,-0.21
003077,-3.34, 0.42,-0.70,-0.05,-0.18, 0.99,-0.21,-0.11,-0.21
003088,-3.48, 0.35,-0.35,-0.05,-0.19, 0.99,-0.21,-0.11,-0.21
003106,-6.33, 0.07,-1.46,-0.06,-0.21, 1.00,-0.19,-0.10,-0.22
003117,-4.38, 0.70,-1.04,-0.06,-0.20, 1.00,-0.21,-0.10,-0.21
003128,-3.83,-1.67,-1.11,-0.06,-0.19, 1.00,-0.21,-0.10,-0.21
003139,-4.45,-2.99,-1.11,-0.05,-0.19, 1.00,-0.21,-0.10,-0.21
003151,-2.02, 1.88,-0.35,-0.05,-0.19, 0.96,-0.21,-0.10,-0.22
003162,-2.37,-0.14,-0.14,-0.05,-0.19, 0.97,-0.22,-0.10,-0.21
003173,-2.71,-0.70,-0.07,-0.05,-0.19, 0.98,-0.22,-0.10,-0.21
003184,-4.66, 1.39,-0.35,-0.05,-0.19, 0.99,-0.22,-0.10,-0.21
003203, 0.97, 0.21, 0.56,-0.05,-0.19, 0.98,-0.21,-0.10,-0.21
003214, 0.42,-0.97, 0.07,-0.05,-0.20, 0.99,-0.21,-0.10,-0.21
003225, 1.53,-1.18, 0.63,-0.06,-0.19, 0.99,-0.21,-0.09,-0.21
003236, 3.97,-7.51, 3.13,-0.06,-0.21, 0.95,-0.21,-0.10,-0.21
003249, 5.50,-11.06, 3.62,-0.05,-0.19, 0.95,-0.20,-0.10,-0.21
003260, 2.99,-6.68, 1.60,-0.05,-0.19, 0.99,-0.20,-0.10,-0.21
003271, 2.57,-5.01, 1.04,-0.05,-0.19, 1.02,-0.20,-0.10,-0.21
003282, 0.97,-3.27, 0.63,-0.05,-0.19, 1.02,-0.20,-0.10,-0.21
003300,-2.71, 1.67,-1.04,-0.05,-0.19, 1.00,-0.21,-0.11,-0.22
003474,-1.04, 0.14,-1.25,-0.05,-0.19, 0.97,-0.21,-0.10,-0.22
003485,-1.11,-0.83,-1.11,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
003496,-0.21,-2.30,-0.83,-0.05,-0.19, 0.99,-0.21,-0.10,-0.21
003515,-8.14,-3.62,-2.43,-0.05,-0.20, 1.01,-0.20,-0.11,-0.22
003526,-12.45, 0.70,-3.41,-0.05,-0.20, 0.99,-0.21,-0.10,-0.21
003537,-3.90, 1.39,-2.57,-0.06,-0.22, 0.97,-0.22,-0.10,-0.21
