001067, 2.85, 1.46,-1.67,-0.03, 0.14, 0.94,-0.11,-0.11,-0.23
001078, 1.81, 1.67,-1.53,-0.04, 0.13, 0.94,-0.13,-0.10,-0.23
001089, 2.16, 1.88,-1.46,-0.04, 0.14, 0.94,-0.13,-0.11,-0.23
001100, 1.18, 1.67,-1.46,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001113, 1.46, 1.60,-1.46,-0.03, 0.12, 0.93,-0.12,-0.12,-0.23
001124, 1.46, 1.53,-0.90,-0.04, 0.12, 0.94,-0.13,-0.11,-0.23
001135, 2.37, 1.88,-2.09,-0.02, 0.13, 0.94,-0.12,-0.11,-0.23
001146, 4.17, 1.60,-1.60,-0.02, 0.12, 0.94,-0.12,-0.11,-0.23
001165, 2.78, 1.74,-1.81,-0.04, 0.13, 0.94,-0.11,-0.11,-0.23
001176, 3.34, 1.74,-1.60,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001187, 3.06, 1.81,-1.74,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
001380, 1.46, 1.53,-1.67,-0.04, 0.14, 0.94,-0.11,-0.11,-0.23
001398, 1.39, 1.60,-1.74,-0.03, 0.13, 0.93,-0.12,-0.11,-0.23
001409, 1.18, 1.60,-1.39,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001420, 2.30, 1.81,-1.67,-0.03, 0.12, 0.93,-0.12,-0.11,-0.23
001431, 2.09, 1.60,-1.67,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001450, 2.37, 1.74,-1.67,-0.03, 0.14, 0.93,-0.11,-0.12,-0.25
001461, 2.37, 1.53,-1.67,-0.04, 0.14, 0.94,-0.12,-0.11,-0.23
001472, 2.02, 1.60,-1.60,-0.03, 0.13, 0.94,-0.12,-0.11,-0.23
001483, 1.88, 1.88,-1.53,-0.03, 0.13, 0.94,-0.13,-0.11,-0.23
001495, 2.02, 1.60,-1.53,-0.03, 0.13, 0.94,-0.12,-0.12,-0.23
001506, 1.88, 1.46,-1.67,-0.03, 0.12, 0.94,-0.12,-0.11,-0.23
001517, 1.88, 1.39,-1.39,-0.04, 0.13, 0.94,-0.12,-0.11,-0.23
